Model: microsoft/Phi-3-mini-4k-instruct
Planes scanned: 384  (layers=29..30, heads=0..31, SV-pairs from top-4)
Alphas: [3.0, 10.0]  n_angles=12  prompts=3
Thresholds: lin>0.95  dphi<10.0  amp_slope>0.2
Random-plane null: 192 planes (3 seeds x 64 heads) -- 3 pass (1.6%)
Null amp_slope: mean=0.025 p95=0.036 max=0.773
PASSED planes: 5 / 384 (1.3%)

rank   L   H      SV   A_lo   A_hi  slope     R2   dphi  phi_hi
----------------------------------------------------------------------
 29  20 (1,3)   0.02   0.05  0.005  0.984   18.3    no
 30  17 (0,1)   0.02   0.05  0.005  1.000   28.1    no
 30  12 (2,3)   0.02   0.05  0.005  0.997   76.9    no
 29  16 (2,3)   0.01   0.05  0.005  1.000   36.0    no
 29   1 (0,3)   0.01   0.05  0.005  0.966   36.8    no
 29   1 (0,1)   0.01   0.05  0.005  0.983   80.0    no
 29   0 (2,3)   0.00   0.05  0.005  0.959   76.3    no
 30  25 (1,3)   0.01   0.05  0.005  0.972   17.0    no
 30  13 (0,1)   0.02   0.05  0.005  0.998   22.4    no
 30  19 (0,3)   0.01   0.05  0.005  0.999   15.0    no
 30  24 (0,1)   0.00   0.05  0.005  0.965   93.0    no
 30   2 (1,2)   0.01   0.05  0.005  0.979  109.4    no
 29   8 (0,1)   0.02   0.05  0.005  0.997   60.9    no
 29   0 (0,3)   0.01   0.05  0.005  0.985  147.7    no
 29   2 (0,2)   0.03   0.04  0.004  0.940   15.3    no
 29   1 (0,2)   0.02   0.04  0.004  0.984   26.0    no
 30  29 (1,3)   0.02   0.04  0.004  0.988    8.4    no
 29  11 (0,3)   0.01   0.04  0.004  0.992   75.0    no
 30  28 (1,3)   0.01   0.04  0.004  0.997   38.3    no
 30   4 (0,2)   0.01   0.04  0.004  0.997   14.1    no
 30   1 (1,3)   0.01   0.03  0.003  0.991    9.2    no
 29  29 (1,3)   0.01   0.03  0.003  0.999   35.0    no
 29  24 (1,3)   0.02   0.03  0.003  0.861    2.6    no
 29   1 (1,3)   0.00   0.03  0.003  0.975   60.0    no
 30  16 (0,3)   0.01   0.03  0.003  0.988    2.0    no
 29   1 (2,3)   0.01   0.02  0.002  0.999   60.0    no
 29  21 (0,2)   0.01   0.02  0.002  0.977   22.1    no
 29  16 (1,3)   0.00   0.02  0.002  0.979    7.4    no
 30  28 (1,2)   0.01   0.02  0.002  0.959  113.6    no
 30   1 (0,3)   0.03   0.02  0.002  0.596   45.6    no
 30  16 (0,1)   0.02   0.02  0.002  0.837    8.4    no
 29  11 (2,3)   0.00   0.02  0.002  0.991   91.7    no
